Table Name,Field Name,Dataset Name
vw_iCIMS_Closed_Req_Report,Growth_or_Attrition,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Clinical_Recruiter_Incentive_Plan,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Time_to_Fill_Since_Creation_(AVG),CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Ever_in_Status_Pre-Screening_Submitted_to_HM_for_Review,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,EA_Sent,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,EA_Signed,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,PAU_and_Org_Details_GL_Segment,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Type_of_Hire,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Category,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Ever_in_Status_Interview_Interview_Completed,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Ever_in_Status_Offer_Send_Offer_Letter,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Ever_in_Status_Offer_Offer_Accepted_Background_Reference_Check_Initiated,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Ever_in_Status_Offer_Offer_Accepted_Existing_Provider,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Ever_in_Status_Offer_Offer_Declined,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,First_Approved,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,First_Closed_(Filled),CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Last_Closed_(Filled),CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Ever_in_Status_Clinical_Pre_Boarding_Invite_to_Preboarding_Existing_Provider,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Ever_in_Status_Pre_Hire_Invite_to_Onboard,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Ever_in_Status_Clinical_Pre_Boarding_Ready_for_HR_Onboarding,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,First_Placed_in_Status_Offer_EA_Signed_Existing_Provider,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,First_Placed_in_Status_Offer_EA_Signed_Begin_Background,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Ever_in_Status_Offer_EA_Signed_Begin_Background,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Oracle_Mapping,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Time to Fill,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Closed Reqs,CRP - Human Resources
vw_iCIMS_Closed_Req_Report,Time to Fill Average,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Division_Name,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Region_Name,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Market_President_(W&C)_Market_COO_(Anesthesia),CRP - Human Resources
vw_iCIMS_Open_Req_Report,Market_Director,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Talent_Acquisition,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Job_Folder,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Requisition_ID,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Posting_Title,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Practice_Name,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Location_Name_Linked,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Primary_Work_Location_Location,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Hiring_Manager,CRP - Human Resources
vw_iCIMS_Open_Req_Report,of_Days_Since_First_Approved,CRP - Human Resources
vw_iCIMS_Open_Req_Report,OpenPositions,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Posted_clinical,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Clinical_Position_Type,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Reason_for_Hire,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Growth_or_Attrition,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Clinical_Recruiter_Incentive_Plan,CRP - Human Resources
vw_iCIMS_Open_Req_Report,First_Approved,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Review_Reviewed,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Review_Pre_screen_Scheduled,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Pre_Screening_Pre_screen_Completed,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Pre_Screening_Recruiter_Pre_Screen_Completed,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Pre_Screening_Submitted_to_HM_for_Review,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Pre_Screening_HM_Pre_Screen_Complete,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Interview_Interview_Scheduling_In_Progress,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Interview_Interview_Scheduled,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Interview_Interview_Completed,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Interview_Ready_for_Offer,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Offer_Prepare_Offer_Details,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Offer_Launch_Offer_Approval,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Offer_Send_Offer_Letter,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Offer_Offer_Accepted_Pre_boarding_Introduction1,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Offer_Offer_Accepted_Existing_Provider,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Offer_Offer_Accepted_Background_Reference_Check_Initiated,CRP - Human Resources
vw_iCIMS_Open_Req_Report,CiS_Offer_Offer_Accepted_Pre_boarding_Introduction2,CRP - Human Resources
vw_iCIMS_Open_Req_Report,PAU_and_Org_Details_GL_Segment,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Type_of_Hire,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Category,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Number_of_Openings_Remaining,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Last_Approved,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Min_Salary,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Midpoint_Salary,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Max_Salary,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Oracle_Mapping,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Oracle_Mapping lookup,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Oracle_Mapping2,CRP - Human Resources
vw_iCIMS_Open_Req_Report,Requisitions,CRP - Human Resources
_selectVarianceTo,VarianceTo:,CRP - Landing Page
Date Period,Selection,CRP - Landing Page
Definitions,Measure,CRP - Landing Page
Definitions,Definition,CRP - Landing Page
Definitions,DefinitionID,CRP - Landing Page
dimDates,Date,CRP - Landing Page
dimDates,Date_PriorYear,CRP - Landing Page
dimDates,WeekBeginning,CRP - Landing Page
dimDates,WeekEnding,CRP - Landing Page
dimDates,Month Beginning,CRP - Landing Page
dimDates,Month Ending,CRP - Landing Page
dimDates,WeekHierarchy_Year,CRP - Landing Page
dimDates,WeekHierarchy_Week,CRP - Landing Page
dimDates,WeekHierarchy_DayOfWeek,CRP - Landing Page
dimDates,FullWeekYear,CRP - Landing Page
dimDates,FullWeekMonth,CRP - Landing Page
dimDates,FullWeekNum,CRP - Landing Page
dimDates,DayName,CRP - Landing Page
dimDates,IsClosed,CRP - Landing Page
dimDates,IsLastClose,CRP - Landing Page
dimDates,Admits_EDW,CRP - Landing Page
dimDates,PatientDays_EDW,CRP - Landing Page
dimDates,IsBusinessDay,CRP - Landing Page
dimDates,IsCY_Fiscal,CRP - Landing Page
dimDates,IsLY_Fiscal,CRP - Landing Page
dimDates,IsLLY_Fiscal,CRP - Landing Page
dimDates,IsLLLY_Fiscal,CRP - Landing Page
dimDates,IsCY,CRP - Landing Page
dimDates,IsLY,CRP - Landing Page
dimDates,IsYTD_Calendar,CRP - Landing Page
dimDates,IsYTD,CRP - Landing Page
dimDates,IsQTD,CRP - Landing Page
dimDates,IsCurrentQuarter,CRP - Landing Page
dimDates,IsCurrentQuarter_AnyYear,CRP - Landing Page
dimDates,IsBOM,CRP - Landing Page
dimDates,IsEOM,CRP - Landing Page
dimDates,IsmonthMTD,CRP - Landing Page
dimDates,IsR3,CRP - Landing Page
dimDates,IsR6,CRP - Landing Page
dimDates,IsR9,CRP - Landing Page
dimDates,IsR12,CRP - Landing Page
dimDates,R3_Period,CRP - Landing Page
dimDates,R6_Period,CRP - Landing Page
dimDates,R9_Period,CRP - Landing Page
dimDates,R12_Period,CRP - Landing Page
dimDates,R3_offset,CRP - Landing Page
dimDates,R6_offset,CRP - Landing Page
dimDates,R9_offset,CRP - Landing Page
dimDates,R12_offset,CRP - Landing Page
dimDates,R3_Offset_Calendar,CRP - Landing Page
dimDates,R6_Offset_Calendar,CRP - Landing Page
dimDates,R9_Offset_Calendar,CRP - Landing Page
dimDates,R12_Offset_Calendar,CRP - Landing Page
dimDates,R3_Period_Calendar,CRP - Landing Page
dimDates,R6_Period_Calendar,CRP - Landing Page
dimDates,R9_Period_Calendar,CRP - Landing Page
dimDates,R12_Period_Calendar,CRP - Landing Page
dimDates,IsLast3FullMonths,CRP - Landing Page
dimDates,DateHierarchy_Year,CRP - Landing Page
dimDates,DateHierarchy_Month,CRP - Landing Page
dimDates,DateHierarchy_Quarter,CRP - Landing Page
dimDates,DateHierarchy_Day,CRP - Landing Page
dimDates,DateHierarchy_MonthName,CRP - Landing Page
dimDates,DateHierarchy_QuarterName,CRP - Landing Page
dimDates,DateHierarchy_DayName_1,CRP - Landing Page
dimDates,DateHierarchy_DayName_3,CRP - Landing Page
dimDates,IsHoliday,CRP - Landing Page
dimDates,Date_fmt2,CRP - Landing Page
dimDates,filter_CY,CRP - Landing Page
dimDates,filter_LY,CRP - Landing Page
dimDates,filter_LLY,CRP - Landing Page
dimDates,filter_CurrentAndPrior_Full,CRP - Landing Page
dimDates,filter_CY_Phys,CRP - Landing Page
dimDates,filter_LY_Phys,CRP - Landing Page
dimDates,filter_LLY_Phys,CRP - Landing Page
dimDates,filter_Phys_YTD_CYLY,CRP - Landing Page
dimDates,filter_Location_YTD_CYLY,CRP - Landing Page
dimDates,filter_Location_CYLY,CRP - Landing Page
dimDates,FullDateRange_Census,CRP - Landing Page
dimDates,FullDateRange_Location,CRP - Landing Page
dimDates,FullDateRange_Phys,CRP - Landing Page
dimDates,DateRange_PowerApps,CRP - Landing Page
dimDates,DateRange_PowerAppsLY,CRP - Landing Page
dimDates,Column,CRP - Landing Page
dimDates,Date_Year_Month,CRP - Landing Page
dimDates,refSequentialDay,CRP - Landing Page
dimDates,CompleteWeek_Location,CRP - Landing Page
dimDates,R03_PeriodEnding,CRP - Landing Page
dimDates,R06_PeriodEnding,CRP - Landing Page
dimDates,R09_PeriodEnding,CRP - Landing Page
dimDates,R12_PeriodEnding,CRP - Landing Page
dimDates,IsHolidayWeek,CRP - Landing Page
dimDates,IsBeforeToday,CRP - Landing Page
dimDates,IsCompleteMonth,CRP - Landing Page
dimDates,IsLastCompleteMonth,CRP - Landing Page
dimDates,IsMTD_Calendar,CRP - Landing Page
dimDates,R03_Calendar_PeriodEnding,CRP - Landing Page
dimDates,R06_Calendar_PeriodEnding,CRP - Landing Page
dimDates,R09_Calendar_PeriodEnding,CRP - Landing Page
dimDates,R12_Calendar_PeriodEnding,CRP - Landing Page
dimDates,strDate,CRP - Landing Page
dimDates,filter_CYLY,CRP - Landing Page
dimDates,FullDateRange_Location_CompleteMonth,CRP - Landing Page
dimDates,IsLast13Months,CRP - Landing Page
dimLocations_Oracle,Oracle_Mapping,CRP - Landing Page
dimLocations_Oracle,LegalEntity_ID,CRP - Landing Page
dimLocations_Oracle,LegalEntity_Description,CRP - Landing Page
dimLocations_Oracle,Practice_ID,CRP - Landing Page
dimLocations_Oracle,Practice_Description,CRP - Landing Page
dimLocations_Oracle,Location_ID,CRP - Landing Page
dimLocations_Oracle,Location_Description,CRP - Landing Page
dimLocations_Oracle,Specialty_ID,CRP - Landing Page
dimLocations_Oracle,Specialty_Description,CRP - Landing Page
dimLocations_Oracle,Department_ID,CRP - Landing Page
dimLocations_Oracle,Department_Description,CRP - Landing Page
dimLocations_Oracle,Division,CRP - Landing Page
dimLocations_Oracle,Region,CRP - Landing Page
dimLocations_Oracle,Market,CRP - Landing Page
dimLocations_Oracle,MarketPresident,CRP - Landing Page
dimLocations_Oracle,Specialty_Group,CRP - Landing Page
dimLocations_Oracle,StateAbbrev,CRP - Landing Page
dimLocations_Oracle,State,CRP - Landing Page
dimLocations_Oracle,StartDate,CRP - Landing Page
dimLocations_Oracle,EndDate,CRP - Landing Page
dimLocations_Oracle,IsPrac_00_22,CRP - Landing Page
dimLocations_Oracle,IsPrac_11_22,CRP - Landing Page
dimLocations_Oracle,IsHS_Topside,CRP - Landing Page
dimLocations_Oracle,Prac00_22andTopsideHS,CRP - Landing Page
dimLocations_Oracle,Prac11_22andTopsideHS,CRP - Landing Page
dimLocations_Oracle,IsGA,CRP - Landing Page
dimLocations_Oracle,SameUnitStatus_R12,CRP - Landing Page
dimLocations_Oracle,IsTelehealth,CRP - Landing Page
dimLocations_Oracle,HasBDModel,CRP - Landing Page
dimLocations_Oracle,HospCode,CRP - Landing Page
dimLocations_Oracle,FilterPracticeID,CRP - Landing Page
dimLocations_Oracle,Market_EDW,CRP - Landing Page
dimLocations_Oracle,Market_Edit,CRP - Landing Page
dimLocations_Oracle,IsOverhead,CRP - Landing Page
dimLocations_Oracle,LocationFilter,CRP - Landing Page
dimLocations_Oracle,LocationFilter_Expanded,CRP - Landing Page
dimLocations_Oracle,Region_EDW,CRP - Landing Page
dimLocations_Oracle,Practice_Merge,CRP - Landing Page
dimLocations_Oracle,StateAbbrev_Edit,CRP - Landing Page
dimLocations_Oracle,State_Edit,CRP - Landing Page
dimLocations_Oracle,Specialty_Description_original,CRP - Landing Page
dimLocations_Oracle,Specialty_Group_original,CRP - Landing Page
dimLocations_Oracle,MarketDirector,CRP - Landing Page
dimLocations_Oracle,PracticeGroup,CRP - Landing Page
dimLocations_Oracle,Location_Merge,CRP - Landing Page
dimLocations_Oracle,HS_Type,CRP - Landing Page
dimLocations_Oracle,TaxID,CRP - Landing Page
dimLocations_Oracle,HospitalSystem,CRP - Landing Page
dimLocations_Oracle,HospitalSubSystem,CRP - Landing Page
dimLocations_Oracle,Territory_Level1,CRP - Landing Page
dimLocations_Oracle,Territory_Level2,CRP - Landing Page
rpt_Consol,DisplayGroup,CRP - Landing Page
rpt_Consol,AcctUnit,CRP - Landing Page
rpt_Consol,Oracle_Mapping,CRP - Landing Page
rpt_Consol,Period,CRP - Landing Page
rpt_Consol,Metric Type,CRP - Landing Page
rpt_Consol,Metric Name,CRP - Landing Page
rpt_Consol,IsCalc,CRP - Landing Page
rpt_Consol,NewSort,CRP - Landing Page
rpt_Consol,refFormat,CRP - Landing Page
rpt_Consol,CurrentPeriod_MTD_Num,CRP - Landing Page
rpt_Consol,CurrentPeriod_MTD_Den,CRP - Landing Page
rpt_Consol,CurrentPeriod_QTD_Num,CRP - Landing Page
rpt_Consol,CurrentPeriod_QTD_Den,CRP - Landing Page
rpt_Consol,CurrentPeriod_YTD_Num,CRP - Landing Page
rpt_Consol,CurrentPeriod_YTD_Den,CRP - Landing Page
rpt_Consol,PriorPeriod_MTD_Num,CRP - Landing Page
rpt_Consol,PriorPeriod_MTD_Den,CRP - Landing Page
rpt_Consol,PriorPeriod_QTD_Num,CRP - Landing Page
rpt_Consol,PriorPeriod_QTD_Den,CRP - Landing Page
rpt_Consol,PriorPeriod_YTD_Num,CRP - Landing Page
rpt_Consol,PriorPeriod_YTD_Den,CRP - Landing Page
rpt_Consol,Prior2Years_MTD_Num,CRP - Landing Page
rpt_Consol,Prior2Years_MTD_Den,CRP - Landing Page
rpt_Consol,Prior2Years_QTD_Num,CRP - Landing Page
rpt_Consol,Prior2Years_QTD_Den,CRP - Landing Page
rpt_Consol,Prior2Years_YTD_Num,CRP - Landing Page
rpt_Consol,Prior2Years_YTD_Den,CRP - Landing Page
rpt_Consol,Budget_MTD_Num,CRP - Landing Page
rpt_Consol,Budget_MTD_Den,CRP - Landing Page
rpt_Consol,Budget_QTD_Num,CRP - Landing Page
rpt_Consol,Budget_QTD_Den,CRP - Landing Page
rpt_Consol,Budget_YTD_Num,CRP - Landing Page
rpt_Consol,Budget_YTD_Den,CRP - Landing Page
rpt_Consol,Period Month,CRP - Landing Page
rpt_Consol,AliasName,CRP - Landing Page
rpt_Consol,IsLastPeriod,CRP - Landing Page
rpt_Consol,Current_val,CRP - Landing Page
rpt_Consol,Prior_val,CRP - Landing Page
rpt_Consol,Prior2Years_val,CRP - Landing Page
rpt_Consol,Budget_val,CRP - Landing Page
rpt_Consol,Δ_val,CRP - Landing Page
rpt_Consol,val_Δ%,CRP - Landing Page
rpt_Consol,Current_fmt,CRP - Landing Page
rpt_Consol,Prior_fmt,CRP - Landing Page
rpt_Consol,Prior2Years_fmt,CRP - Landing Page
rpt_Consol,Δ_fmt,CRP - Landing Page
rpt_Consol,Budget_fmt,CRP - Landing Page
rpt_Consol,Indicator,CRP - Landing Page
rpt_Consol,Current_val_AsPercent,CRP - Landing Page
rpt_Consol,Current_val_AsDec2,CRP - Landing Page
rpt_Consol,Current_val_AsDollers,CRP - Landing Page
rpt_Consol,Current Period,CRP - Landing Page
rpt_Consol,PoPval_Δ%,CRP - Landing Page
rpt_Consol,CurrentMTD_val,CRP - Landing Page
rpt_Consol,CurrentMTD_val%,CRP - Landing Page
rpt_Consol,Current_BilledAmb,CRP - Landing Page
rpt_Consol,Current_BilledPerDayAmb,CRP - Landing Page
rpt_Consol,Current_AmbNewTotal,CRP - Landing Page
rpt_Consol,Current_AmbNew,CRP - Landing Page
rpt_Consol,Current_AmbTotal,CRP - Landing Page
rpt_Consol,CurrentMTD_val$,CRP - Landing Page
rpt_Consol,Selected_val,CRP - Landing Page
rpt_Consol,Selected_fmt,CRP - Landing Page
dimOracle_AttributesDailyBuild,Practice_Description,"CRP - Onboard, Cred, PE"
dimOracle_AttributesDailyBuild,Specialty_Description,"CRP - Onboard, Cred, PE"
dimOracle_AttributesDailyBuild,Specialty_Group,"CRP - Onboard, Cred, PE"
dimOracle_AttributesDailyBuild,Division,"CRP - Onboard, Cred, PE"
dimOracle_AttributesDailyBuild,Market_EDW,"CRP - Onboard, Cred, PE"
dimOracle_AttributesDailyBuild,LocationFilter,"CRP - Onboard, Cred, PE"
dimOracle_AttributesDailyBuild,Region_EDW,"CRP - Onboard, Cred, PE"
dimOracle_AttributesDailyBuild,MarketDirector,"CRP - Onboard, Cred, PE"
OnboardingStatusSort,Order,"CRP - Onboard, Cred, PE"
OnboardingStatusSort,Status,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,TaxIdNumber,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,NpiNumber,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,LegalEntityName,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,Id,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,Name,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,Delegated,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,PlanCategoryName,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,HB Backdating,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,HB Backdating Rule,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,OB Backdating,"CRP - Onboard, Cred, PE"
rm CareBI_Insurance_Plans_Listing,OB Backdating Rule,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Expedited?,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Shell Created,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Onboarding Type,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,1-Background Screen,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Provider Hire Date,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Group Name,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Office Name,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Practice Location Hire Type,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Mednax Validation Date,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Mednax Initial Credential Date,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Mednax Current RC Date,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Last Name,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,First Name,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Degree,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Degree Type,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Provider Type,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,NPI,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,CAQH ID,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,CAQH UN,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,CAQH PW,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Credentialing Status,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,2-Application Received,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,3-Data Entry Completed,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,4-Data Validation Completed,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,5-COI Received,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,Eligible for Non Del Enroll?,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,DateDataEntryComplete/PEEligible,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,6-Hospital Privileges Received,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,7-Final CAQH,"CRP - Onboard, Cred, PE"
rm CareBI_OpsManagementReport,8-Application Completed,"CRP - Onboard, Cred, PE"
